Epoch,Loss,Accuracy,Test Accuracy
16,0.07695072117657693,0.8476874003189793,0.84992784992785
17,0.07625568567229662,0.8503075871496925,0.8494721652616389
18,0.07566354479703245,0.8500797448165869,0.8511430090377459
19,0.07507758137409601,0.8517505885926938,0.8503455608718766
20,0.07460156830218907,0.8526999316473001,0.8509911141490089
Epoch,Loss,Accuracy,Test Accuracy
1,0.46619054250499264,0.30344801397432974,0.29733424470266573
2,0.4604154208907091,0.3089542036910458,0.29866332497911446
3,0.4548898258355192,0.3293840662261715,0.2988531935900357
4,0.44964392486737953,0.3424090529353687,0.2989291410344042
5,0.44475131805580637,0.35220627325890486,0.29851143009037745
6,0.44022719266480737,0.36075036075036077,0.2983215614794562
7,0.43605351868548425,0.367053998632946,0.29851143009037745
8,0.432241352301242,0.3728260044049518,0.29873927242348297
9,0.4287473808599907,0.3787119313435103,0.2991569833675097
10,0.42554864575818574,0.3842560947824106,0.3003721424774056
11,0.4226208515695516,0.3889648363332574,0.30109364319890636
12,0.4199354759858029,0.39371155160628846,0.3014354066985646
13,0.4174539558810661,0.39811650337966126,0.30147338042074884
14,0.41514928103473525,0.4023315865421129,0.3017771701982228
15,0.4130067205589089,0.4059390901496165,0.3017771701982228
16,0.410994751422272,0.4107997265892003,0.30162527530948585
17,0.4091004682618138,0.42010328852434115,0.30124553808764337
18,0.40732108295924696,0.424963924963925,0.3007518796992481
19,0.4056386530992364,0.43058403584719374,0.3002961950330371
20,0.4040465015401312,0.43476114528746107,0.30014430014430016
Epoch,Loss,Accuracy,Test Accuracy
1,0.4719680277008405,0.37309182046024153,0.37609174451279714
2,0.46565210332538537,0.3782562466772993,0.37954735323156374
3,0.46162355556667567,0.3804587225639857,0.3804587225639857
4,0.4584086560470289,0.38007898534214324,0.38061061745272273
5,0.45566594323852794,0.38095238095238093,0.3817498291182502
6,0.4532431028700122,0.3827751196172249,0.3837244626718311
7,0.4510559547660487,0.38448393711551604,0.385547201336675
8,0.4490523952222342,0.38630667578036,0.3870281765018607
9,0.44719606059173056,0.38767372977899295,0.3883952305004937
10,0.4454617512836851,0.38911673122199436,0.38961038961038963
11,0.4438306997810732,0.3902939166097061,0.3910154173312068
12,0.44228806189417985,0.39162299688615476,0.3929900508847877
13,0.44082236189363067,0.39363560416191995,0.3943571048834207
14,0.4394244337098327,0.39511657932710564,0.3958001063264221
15,0.438086361679486,0.3961798435482646,0.39671147565884407
16,0.43680172572491,0.39731905521379207,0.39792663476874
17,0.43556536561104486,0.3984582668793195,0.3988759778233462
18,0.4343727178251363,0.39944558365611,0.40016708437761067
19,0.4332200628553902,0.40058479532163743,0.40153413837624363
20,0.43210390923628755,0.40214171793119163,0.40255942887521834
Epoch,Loss,Accuracy,Test Accuracy
1,0.15224155435669318,0.9298625351256931,0.9506341611604769
2,0.12275298208816973,0.9568618515986937,0.9320650110123795
3,0.1185695003710771,0.9591402749297486,0.9777853725222146
4,0.11468447569224534,0.961798435482646,0.9790005316321105
5,0.10825506349511607,0.9636211741474899,0.9654439128123339
6,0.10524512669328723,0.961798435482646,0.9776334776334776
7,0.10459507265646302,0.9607731449836713,0.9493430546062125
8,0.10425500822142637,0.9600896179843549,0.9728487886382623
9,0.10368169727352172,0.960735171261487,0.9782410571884256
10,0.10307955915753042,0.9619123566491987,0.9807852965747702
11,0.10285302403512173,0.9619883040935673,0.941482494114073
12,0.10255809779091672,0.9635452267031215,0.9347991190096453
13,0.10288251930540603,0.9624060150375939,0.9779372674109517
14,0.10228711605061973,0.9635452267031215,0.9321789321789322
15,0.10221387394842069,0.9641148325358851,0.924356345408977
16,0.10137319088593867,0.9648363332573859,0.9770258980785297
17,0.10155595749259565,0.9645325434799119,0.9812409812409812
18,0.10106945427315113,0.9646844383686489,0.9777473988000304
19,0.10047527561441129,0.9653679653679653,0.9792663476874003
20,0.09978071803283885,0.9663552821447559,0.9407609933925724
Epoch,Loss,Accuracy,Test Accuracy
1,0.3769496691111216,0.4523050049365839,0.3683451051872105
2,0.3259707693718977,0.42067289435710487,0.3833447254499886
3,0.3008162506994694,0.40920483025746185,0.4324827219564062
4,0.28078615721718914,0.4328244854560644,0.4889496468443837
5,0.26846137325351765,0.5262778157515,0.511164274322169
6,0.2616118377600674,0.5973266499582289,0.5208855472013367
7,0.25756029386214097,0.5959595959595959,0.52046783625731
8,0.25497177571790064,0.5910989595200121,0.5162907268170426
9,0.25299779537081707,0.5869977975241133,0.5082023239917977
10,0.25134225148291806,0.5847573479152427,0.5029239766081871
11,0.24993915219264184,0.5820232399179768,0.4940760993392572
12,0.24876774550283995,0.5802384749753171,0.48921546289967344
13,0.24776299827234846,0.5816814764183186,0.4809371914635073
14,0.24696709749702356,0.5831624515835042,0.4768360294676084
15,0.2463070457790132,0.5847573479152427,0.47208931419457734
16,0.245783530103698,0.5847573479152427,0.46760841497683603
17,0.24534194128639242,0.5857066909698488,0.4643806485911749
18,0.24501493252851358,0.5857066909698488,0.46111490848332953
19,0.2447458479060481,0.5858585858585859,0.4603174603174603
20,0.24452122270292911,0.5867699551910078,0.4592921698184856
Epoch,Loss,Accuracy,Test Accuracy
1,0.4551619403524802,0.32961190855927697,0.33059922533606745
2,0.4488961781408207,0.33428267638793957,0.3463962937647148
3,0.45576602411513395,0.3278651173388015,0.33116883116883117
4,0.4561461905396757,0.329156223893066,0.34062428799270905
5,0.455001149386695,0.3292321713374345,0.3423710792131845
6,0.4507111566308154,0.3323839902787271,0.3452570820991874
7,0.4532300185992448,0.3324219640009114,0.3327637275005696
8,0.4461279998434605,0.3384218121060226,0.3502696134275082
9,0.45200097004806555,0.3322700691121744,0.33857370699475964
10,0.451456639141245,0.33614338877496774,0.328700539226855
11,0.4561472585510934,0.33359914938862306,0.3397129186602871
12,0.4511103956470118,0.3333333333333333,0.3359535201640465
13,0.4514923466359715,0.3323839902787271,0.342295131768816
14,0.45067407034656104,0.3373965216070479,0.33811802232854865
15,0.45402974761205783,0.33568770410875676,0.341687552213868
16,0.4509233406201318,0.33359914938862306,0.32543479911900963
17,0.44799207219065074,0.3372446267183109,0.3381559960507329
18,0.4532594489628127,0.32964988228146125,0.33302954355585934
19,0.4549555373769153,0.33170046327941066,0.33318143844459636
20,0.4484817425278759,0.33614338877496774,0.34009265588212956
Epoch,Loss,Accuracy,Test Accuracy
1,0.08487913826039699,0.9382547277284119,0.9698108908635225
2,0.041826581716611855,0.9735323156375788,0.9745196324143692
3,0.039972860755520444,0.9747474747474747,0.9742538163590795
4,0.03910509366534452,0.9753550543024228,0.9745955798587378
5,0.03823650765157488,0.9760765550239234,0.974633553580922
6,0.038005742124730894,0.9762664236348447,0.9762664236348447
7,0.037390753737802034,0.9769879243563454,0.9779372674109517
8,0.036560918927272874,0.9777853725222146,0.9796081111870586
9,0.035976165865897074,0.9788866104655578,0.9798359535201641
10,0.03487260435666221,0.9799119009645325,0.9806713754082175
11,0.034117630622572365,0.980595427963849,0.9817346396293765
12,0.033347247272591855,0.9819624819624819,0.9811270600744285
13,0.03295243480341139,0.9823422191843244,0.9817726133515607
14,0.032391100875249365,0.9821903242955875,0.9820004556846662
15,0.032067609689125386,0.9823801929065087,0.9814688235740867
16,0.03199336699198376,0.9822282980177717,0.981506797296271
17,0.03180192060078432,0.9823801929065087,0.9831016936280094
18,0.03130054306920008,0.9827979038505354,0.9822282980177717
19,0.03075588177371019,0.9824941140730614,0.9836333257385889
20,0.030081045521836998,0.9830257461836409,0.9826460089617984
Epoch,Loss,Accuracy,Test Accuracy
1,0.0553474701855698,0.9205969469127364,0.9487354750512645
2,0.03956620649775688,0.9556466924887977,0.961038961038961
3,0.034538832213167656,0.9595200121515911,0.9615326194273562
4,0.03376733666656795,0.9610769347611453,0.9618743829270145
5,0.033608518176645286,0.9608490924280398,0.9518872939925571
6,0.0335566026638774,0.961646540593909,0.9604693552061974
7,0.03334872586324611,0.9616845143160933,0.9617224880382775
8,0.03280622559271479,0.9627477785372522,0.9657097288676236
9,0.03181162280262575,0.9661654135338346,0.9657477025898078
10,0.030856450220862874,0.9666590719222298,0.9695071010860484
11,0.030527854798547135,0.967760309865573,0.9685957317536265
12,0.030560346604918364,0.967760309865573,0.9687096529201792
13,0.030497831255199875,0.9677982835877573,0.9649502544239387
14,0.030474595198506923,0.9679501784764942,0.9689754689754689
15,0.030562558317691797,0.9681020733652312,0.968823574086732
16,0.030565681823493222,0.9682539682539683,0.969127363864206
17,0.030488070553666122,0.967760309865573,0.9692412850307587
18,0.03050582815199906,0.967304625199362,0.9704184704184704
19,0.030472921115370432,0.967608414976836,0.9660894660894661
20,0.03051358834938881,0.9677223361433888,0.9689374952532848
Epoch,Loss,Accuracy,Test Accuracy
1,0.5120201344502867,0.5595427963849017,0.2902711323763955
2,0.508546985467792,0.5693020429862535,0.3304093567251462
3,0.5079834455363165,0.5730614414824942,0.4032809295967191
4,0.5083662509360484,0.5740867319814689,0.3453710032657401
5,0.50753333572548,0.575187969924812,0.27553732816890714
6,0.5059354526940156,0.5727196779828359,0.297827903091061
7,0.5045406529567784,0.5693020429862535,0.2982456140350877
8,0.5027088083910131,0.5645553277132225,0.34407989671147565
9,0.5021369029426945,0.5713146502620187,0.35645933014354064
10,0.5015019550616532,0.5742006531480216,0.22093111566795778
11,0.49829537435868826,0.5807701070858966,0.16905901116427433
12,0.4978626943803463,0.586959823801929,0.19617224880382775
13,0.49684730159573154,0.589086352244247,0.21018455228981545
14,0.4970140918241096,0.5907571960203539,0.1530720741247057
15,0.49735195774907126,0.5929216981848561,0.17464114832535885
16,0.4966741857073858,0.5922001974633554,0.14847725374041162
17,0.4964804704107114,0.5906812485759854,0.2184628237259816
18,0.49746073038166216,0.5877572719677983,0.16845143160932635
19,0.4980242697967668,0.589086352244247,0.14543935596567176
20,0.49726524766768876,0.589997721576669,0.16905901116427433
Epoch,Loss,Accuracy,Test Accuracy
1,0.38900866123279754,0.7624743677375256,0.7982076403129035
2,0.35679586322023665,0.797220323536113,0.7958912432596643
3,0.35676068124235055,0.7970304549251918,0.7940685045948204
4,0.3571179103674343,0.7959671907040328,0.7946381104275841
5,0.3566937434518948,0.7968785600364547,0.7961950330371383
6,0.3568936452400715,0.7975620870357712,0.7952077162603478
7,0.3566196266119269,0.7963849016480595,0.7991569833675097
8,0.3567555141096607,0.7964228753702438,0.8023467760309866
9,0.3567350916957473,0.7967266651477177,0.7955874534821903
10,0.3565439686524982,0.7964228753702438,0.7916381863750285
11,0.35660606581922005,0.7964228753702438,0.8009037745879851
12,0.356933767564632,0.7966886914255336,0.7999164578111947
13,0.35673361760799277,0.7977519556466924,0.7977139819245083
14,0.3566903867312352,0.7969545074808233,0.7939545834282676
15,0.35664589595968277,0.797827903091061,0.7982835877572719
16,0.35670735775220336,0.7968405863142706,0.8056884635832005
17,0.35686294446183775,0.7980557454241665,0.796005164426217
18,0.35660582141696967,0.7971823498139288,0.7961570593149541
19,0.35658236653349523,0.7982456140350878,0.7953596111490848
20,0.3563029952387806,0.7973342447026658,0.8004860636439584
Epoch,Loss,Accuracy,Test Accuracy
1,0.4635561077070522,0.721880458722564,0.45048226627173993
2,0.372664961001743,0.7547657021341232,0.42078681552365765
3,0.3617508275557677,0.7502468291941976,0.41323004480899217
4,0.3603416912038439,0.7496012759170654,0.40821751348067137
5,0.3599519824028711,0.7484240905293537,0.4033948507632718
6,0.3597456091723579,0.7481582744740639,0.39701526543631804
7,0.35959977896920425,0.7481962481962482,0.39667350193665984
8,0.3594722850778214,0.7485380116959064,0.3928381559960507
9,0.3593971030230931,0.7490696438064859,0.39169894433052327
10,0.359312399141322,0.7497151970836181,0.3890407837776259
11,0.35923827573176004,0.7500569605832764,0.3825472772841194
12,0.3591703949652077,0.7506265664160401,0.3802688539530645
13,0.35910508404054,0.7508544087491456,0.37423103212576897
14,0.3590466181552223,0.7511581985266196,0.3719146350725298
15,0.3589822110731806,0.7514240145819093,0.3688007898534214
16,0.35892802085251596,0.7517657780815675,0.3640161008582061
17,0.3588742131618727,0.751993620414673,0.36268702058175745
18,0.35880864949582686,0.7522594364699627,0.35756056808688386
19,0.3587711973287621,0.752601199969621,0.3572567783094099
20,0.35871958432123585,0.7525252525252525,0.3562694615326194
Epoch,Loss,Accuracy,Test Accuracy
1,0.33536930938246623,0.5187210450368345,0.36872484240905296
2,0.2516406017361205,0.6334776334776335,0.38315485683906736
3,0.19895061075974152,0.6946532999164579,0.36458570669096985
4,0.18023539854014953,0.7216905901116427,0.3713070555175818
5,0.17242217214715094,0.742348294979874,0.37054758107389685
6,0.16812873181827495,0.7608794714057872,0.3624971519708362
7,0.1651536864145669,0.7716640085061137,0.3578643578643579
8,0.1629706061896562,0.7742082478924585,0.3542948279790385
9,0.16102483572318277,0.7746259588364851,0.3599908863066758
10,0.15937645770448214,0.7749677223361434,0.36918052707526394
11,0.15819093372402587,0.7763727500569606,0.3713070555175818
12,0.15688759380824258,0.776448697501329,0.3833067517278044
13,0.15573151803752258,0.7767145135566188,0.39363560416191995
14,0.1549168971286234,0.7789929368876737,0.4192678666362877
15,0.1540529086802736,0.7811194653299917,0.43012835118098275
16,0.15332172156716006,0.7842712842712842,0.424963924963925
17,0.15259738875176423,0.7856383382699172,0.41478696741854637
18,0.1517201409657642,0.784992784992785,0.4018759018759019
19,0.15127089877108607,0.7862838915470495,0.3893065998329156
20,0.15053510179149962,0.7794106478317004,0.38421812106022635
Epoch,Loss,Accuracy,Test Accuracy
1,0.09442226304164184,0.9400774663932558,0.955684666210982
2,0.07185782388381337,0.9575833523201944,0.9557606136553505
3,0.0709195300769389,0.9588744588744589,0.9354066985645934
4,0.06990665014175669,0.9605453026505658,0.9633173843700159
5,0.06619525965683516,0.9641528062580694,0.968367889420521
6,0.06466502485000936,0.9658616237563606,0.9685957317536265
7,0.06459320398480134,0.9657097288676236,0.9687476266423635
8,0.06461377491345957,0.9658616237563606,0.9689754689754689
9,0.06445690906174659,0.9654059390901496,0.9643806485911749
10,0.06437108478534775,0.9654818865345182,0.9657097288676236
11,0.06416688295062951,0.9651401230348599,0.9669628616997038
12,0.06431357330305823,0.9654818865345182,0.931077694235589
13,0.06447942784712618,0.9656717551454393,0.9663173084225716
14,0.06448724861709319,0.9647983595352017,0.9683299156983367
15,0.06445100760335261,0.9656717551454393,0.9710260499734183
16,0.06451369871964724,0.9658995974785448,0.9672286777549935
17,0.0646884432116204,0.9653679653679653,0.9622161464266727
18,0.06445812729773988,0.9652160704792284,0.9700767069188122
19,0.06431348452738327,0.9659375712007291,0.9668869142553354
20,0.06430013031186031,0.9655958077010709,0.9662413609782031
Epoch,Loss,Accuracy,Test Accuracy
1,0.24140080841024075,0.5609098503835346,0.33864965443912814
2,0.23878950206371227,0.5636059846586162,0.35015569226095544
3,0.23834633390349322,0.5614414824941141,0.3493962178172704
4,0.23799310395161985,0.5644793802688539,0.349320270372902
5,0.237817681616528,0.5662261714893294,0.34601655654287233
6,0.2376349694431066,0.5658464342674869,0.3462443988759778
7,0.23753367395739325,0.5691501480975165,0.3465481886534518
8,0.23736039517188515,0.5675172780435939,0.3464722412090833
9,0.23728353716294245,0.5675932254879623,0.3434343434343434
10,0.23728564726897838,0.5704792283739653,0.3467000835421888
11,0.23721112958045856,0.5688843320422268,0.342447026657553
12,0.23719589776527936,0.5699475962633858,0.3427128427128427
13,0.23713685455827369,0.5704032809295967,0.3424850003797372
14,0.23709749468676689,0.570593149540518,0.34195336826915773
15,0.2370421380139816,0.5708969393179919,0.342295131768816
16,0.23700978704289444,0.5707070707070707,0.3423710792131845
17,0.23697288604171307,0.5716184400394927,0.3417634996582365
18,0.2369022599693907,0.5723779144831777,0.34119389382547277
19,0.23682705006029225,0.5713905977063872,0.3393711551606288
20,0.23689487895997532,0.5721120984278879,0.3412698412698413
Epoch,Loss,Accuracy,Test Accuracy
1,0.17526407393651464,0.7292853345484924,0.38812941444520394
2,0.15152898828071235,0.7683982683982684,0.3264980633401686
3,0.14657447024261053,0.7775499354446723,0.3397888661046556
4,0.1448857942310015,0.777360066833751,0.32710564289511657
5,0.14431709129461595,0.7774360142781196,0.3148401306296043
6,0.142516535931714,0.7815751499962026,0.25799346851978433
7,0.14188187341318084,0.7823346244398875,0.2693476114528746
8,0.14153700442744563,0.7814992025518341,0.27906888433204224
9,0.14089248960828119,0.7844991266043898,0.26365155312523736
10,0.1407668549078974,0.7805878332194122,0.2878787878787879
11,0.13957523403398764,0.7841953368269158,0.2612971823498139
12,0.1393675957611966,0.7816890711627553,0.3050429103060682
13,0.13981615218774615,0.7832080200501254,0.27899293688767374
14,0.1391969049837566,0.7819928609402294,0.28054985949722794
15,0.13868435725672498,0.784537100326574,0.26896787423103213
16,0.13848846307746016,0.7846130477709425,0.2734867471709577
17,0.13842297330862438,0.7820308346624136,0.2605756816283132
18,0.13789709576899867,0.7847649426596796,0.25662641452115137
19,0.13839131661562953,0.7809295967190704,0.25848712690817954
20,0.1383788017919864,0.7826384142173616,0.25244930508088403
Epoch,Loss,Accuracy,Test Accuracy
1,0.9739678155268979,0.41023012075643656,0.44976076555023925
2,0.7241924256399538,0.4951393635604162,0.5327713222450065
3,0.5057667460587775,0.556542872332346,0.5868838763575606
4,0.3596298103096185,0.6182121971595655,0.646540593909015
5,0.2882771476350218,0.6626414521151364,0.7042606516290727
6,0.2505045049003747,0.7509683299156983,0.7877648667122351
7,0.22917647455406498,0.8057644110275689,0.8174982911825017
8,0.2150418052199423,0.8239158502316397,0.8289283815599605
9,0.2043199422739023,0.8294220399483557,0.8298397508923825
10,0.19550839083195842,0.8315865421128579,0.8326877800562011
11,0.18793490716265251,0.8338649654439129,0.8365610997189945
12,0.1812403628497776,0.8379661274398117,0.8399027872712084
13,0.17518392642083203,0.842295131768816,0.8437761069340016
14,0.16963928183776422,0.8459406090985039,0.8478772689299006
15,0.16449003935505652,0.8504594820384294,0.853307511202248
